6.100000000000000000e+01,1.220000000000000000e+02,9.899494936611663576e+00
5.000000000000000000e+01,1.200000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,1.200000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,1.250000000000000000e+03,0.000000000000000000e+00
6.288461538461539391e+01,1.635000000000000000e+03,5.442670441838413353e+01
8.617119394987821579e+01,3.440000000000000000e+02,7.700000867247578817e+00
1.530000000000000000e+02,1.530000000000000000e+02,0.000000000000000000e+00
4.200000000000000000e+01,4.200000000000000000e+01,0.000000000000000000e+00
8.835714285714286120e+01,2.474000000000000000e+03,1.127594011144194468e+02
6.972467108629643917e+01,1.400000000000000000e+02,2.272623302769697773e+01
5.000000000000000000e+01,1.250000000000000000e+03,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
7.344592839479446411e+01,7.400000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,1.200000000000000000e+03,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
2.235999999999999943e+02,1.118000000000000000e+03,9.704535022349088536e+01
6.156000000000000227e+01,1.539000000000000000e+03,5.779999999999999716e+01
5.000000000000000000e+01,1.250000000000000000e+03,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
8.079999999999999716e+01,4.040000000000000000e+02,1.353513945255090434e+01
6.500000000000000000e+01,6.500000000000000000e+01,0.000000000000000000e+00
1.130000000000000000e+02,7.910000000000000000e+02,9.532575727472611504e+01
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
7.343918137252330780e+01,7.400000000000000000e+01,0.000000000000000000e+00
5.381427970031896280e+01,1.580000000000000000e+02,1.847520861406802339e+01
2.256551888659596443e+02,4.510000000000000000e+02,1.606887150533877389e+02
3.430000000000000000e+02,1.029000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,1.150000000000000000e+03,0.000000000000000000e+00
2.175000000000000000e+02,4.350000000000000000e+02,1.491995308303615388e+02
4.934304134886372850e+01,1.092000000000000000e+03,1.805605359805970034e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
7.344587135314941406e+01,7.400000000000000000e+01,0.000000000000000000e+00
5.800000000000000000e+01,3.480000000000000000e+02,4.516635916254487348e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
5.987500000000000000e+01,4.790000000000000000e+02,7.180081575342402544e+00
6.972173279523849487e+01,1.400000000000000000e+02,2.272260853630341160e+01
2.100000000000000000e+02,4.200000000000000000e+02,1.385929291125632972e+02
7.344574858248233795e+01,7.400000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,1.200000000000000000e+03,0.000000000000000000e+00
4.200000000000000000e+01,1.260000000000000000e+02,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
7.344592842459678650e+01,7.400000000000000000e+01,0.000000000000000000e+00
7.344592797756195068e+01,7.400000000000000000e+01,0.000000000000000000e+00
8.425000000000000000e+01,3.370000000000000000e+02,4.849999999999999289e+01
6.896774193548387188e+01,2.138000000000000000e+03,4.981263820288165078e+01
7.344915927946567535e+01,7.400000000000000000e+01,0.000000000000000000e+00
7.330104176700115204e+01,7.400000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+02,1.600000000000000000e+02,0.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
6.690000000000000000e+02,6.690000000000000000e+02,0.000000000000000000e+00
5.000000000000000000e+01,1.250000000000000000e+03,0.000000000000000000e+00
6.071428571428572241e+01,4.250000000000000000e+02,7.319250547113997030e+00
5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.137784357368946075e+01,2.480000000000000000e+02,1.015624973414680987e+01
2.256997634619474411e+02,4.510000000000000000e+02,1.608132314213000313e+02
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,1.150000000000000000e+03,0.000000000000000000e+00
2.175000000000000000e+02,4.350000000000000000e+02,1.491995308303615388e+02
5.000000000000000000e+01,1.250000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,1.250000000000000000e+03,0.000000000000000000e+00
7.335785181820392609e+01,7.400000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+01,2.400000000000000000e+02,4.242640687119284770e+00
7.342277020215988159e+01,7.400000000000000000e+01,0.000000000000000000e+00
7.344592842459678650e+01,7.400000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,1.250000000000000000e+03,0.000000000000000000e+00
7.334598021209239960e+01,7.400000000000000000e+01,0.000000000000000000e+00
6.341379310344827758e+01,1.839000000000000000e+03,5.198593026784082127e+01
5.400000000000000000e+01,5.400000000000000000e+01,0.000000000000000000e+00
2.175000000000000000e+02,4.350000000000000000e+02,1.491995308303615388e+02
2.560000000000000000e+02,2.560000000000000000e+02,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
6.190918938815593719e+01,2.480342826358973980e+02,5.830951894845300743e+00
6.100000000000000000e+01,1.220000000000000000e+02,9.899494936611663576e+00
5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.900000000000000000e+01,1.770000000000000000e+02,4.582575694955839829e+00
6.466666666666667140e+01,1.940000000000000000e+02,9.769480381943616010e+00
5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.200000000000000000e+01,4.200000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,1.250000000000000000e+03,0.000000000000000000e+00
5.400000000000000000e+01,5.400000000000000000e+01,0.000000000000000000e+00
7.330072678625583649e+01,7.400000000000000000e+01,0.000000000000000000e+00
6.300000000000000000e+01,1.260000000000000000e+02,1.272792206135785520e+01
4.899520429968833923e+01,1.100000000000000000e+03,0.000000000000000000e+00
3.500000000000000000e+02,3.500000000000000000e+02,0.000000000000000000e+00
4.200000000000000000e+01,4.200000000000000000e+01,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
6.200000000000000000e+01,1.240000000000000000e+02,1.653425770239559611e+01
2.005000000000000000e+02,4.010000000000000000e+02,1.788980156401965473e+02
5.000000000000000000e+01,1.200000000000000000e+03,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
6.288461538461539391e+01,1.635000000000000000e+03,5.442670441838413353e+01
5.000000000000000000e+01,1.200000000000000000e+03,0.000000000000000000e+00
8.600000000000000000e+01,2.580000000000000000e+02,0.000000000000000000e+00
4.200000000000000000e+01,4.200000000000000000e+01,0.000000000000000000e+00
5.066666666666665719e+01,1.520000000000000000e+02,7.783097777132171657e+00
1.583703475371003151e+02,1.590000000000000000e+02,0.000000000000000000e+00
1.095517241379310462e+02,3.177000000000000000e+03,2.537119550940307988e+02
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
1.910000000000000000e+02,1.146000000000000000e+03,6.613622305514579125e+01
6.300000000000000000e+01,1.260000000000000000e+02,1.272792206135785520e+01
5.400000000000000000e+01,5.400000000000000000e+01,0.000000000000000000e+00
7.342277020215988159e+01,7.400000000000000000e+01,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
6.000000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00
4.200000000000000000e+01,1.260000000000000000e+02,0.000000000000000000e+00
2.616666666666666856e+02,7.850000000000000000e+02,3.389046080143103268e+02
1.043000000000000000e+03,1.043000000000000000e+03,0.000000000000000000e+00
6.526086956521739069e+01,1.501000000000000000e+03,6.105453403705750759e+01
5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.300000000000000000e+01,1.260000000000000000e+02,1.272792206135785520e+01
7.325829397886991501e+01,7.400000000000000000e+01,0.000000000000000000e+00
5.942857142857143060e+01,4.160000000000000000e+02,5.593363414414826984e+00
