1.685000000000000000e+02,1.348000000000000000e+03,6.831649037489306409e+01
9.000000000000000000e+01,9.000000000000000000e+01,0.000000000000000000e+00
7.343117096275091171e+01,7.400000000000000000e+01,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
4.510000000000000000e+02,1.353000000000000000e+03,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
1.233333333333333144e+02,1.850000000000000000e+03,8.697919838893062661e+01
5.400000000000000000e+01,5.400000000000000000e+01,0.000000000000000000e+00
7.343235410749912262e+01,7.400000000000000000e+01,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
6.600000000000000000e+01,6.600000000000000000e+01,0.000000000000000000e+00
6.149999999254941940e+01,2.480000000000000000e+02,1.031688976524612933e+01
2.400000000000000000e+02,1.440000000000000000e+03,5.388877434122992582e+01
5.400000000000000000e+01,1.080000000000000000e+02,0.000000000000000000e+00
7.344504319131374359e+01,7.400000000000000000e+01,0.000000000000000000e+00
7.344464875757694244e+01,7.400000000000000000e+01,0.000000000000000000e+00
7.344587135314941406e+01,7.400000000000000000e+01,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
4.800000000000000000e+01,1.440000000000000000e+02,1.039230484541326405e+01
4.200000000000000000e+01,4.200000000000000000e+01,0.000000000000000000e+00
7.342277020215988159e+01,7.400000000000000000e+01,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
7.344529454410076141e+01,7.400000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,1.200000000000000000e+03,0.000000000000000000e+00
7.257163222879171371e+01,7.200000000000000000e+01,0.000000000000000000e+00
7.525714092595237048e+01,5.240000000000000000e+02,1.520476004943816761e+01
3.430000000000000000e+02,1.029000000000000000e+03,0.000000000000000000e+00
1.540000000000000000e+02,3.080000000000000000e+02,0.000000000000000000e+00
1.130000000000000000e+02,1.130000000000000000e+02,0.000000000000000000e+00
4.619999999552965164e+01,1.860000000000000000e+02,8.511018447577953339e+00
4.200000000000000000e+01,4.200000000000000000e+01,0.000000000000000000e+00
7.343849257379770279e+01,7.400000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+02,3.500000000000000000e+02,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,1.150000000000000000e+03,0.000000000000000000e+00
4.200000000000000000e+01,4.200000000000000000e+01,0.000000000000000000e+00
7.344592790305614471e+01,7.400000000000000000e+01,0.000000000000000000e+00
7.344165805727243423e+01,7.400000000000000000e+01,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,1.250000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,1.200000000000000000e+03,0.000000000000000000e+00
7.335854107141494751e+01,7.400000000000000000e+01,0.000000000000000000e+00
1.142000000000000028e+02,1.713000000000000000e+03,6.013579870355332702e+01
6.466666666666667140e+01,1.940000000000000000e+02,9.830374155976208783e+00
3.824444444444445139e+02,3.442000000000000000e+03,1.250670931051720771e+02
1.130000000000000000e+02,1.130000000000000000e+02,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.488194101552169002e+01,1.940000000000000000e+02,9.851630304791363812e+00
9.000000000000000000e+01,9.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,1.250000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,1.200000000000000000e+03,0.000000000000000000e+00
7.344516144692897797e+01,7.400000000000000000e+01,0.000000000000000000e+00
7.343849257379770279e+01,7.400000000000000000e+01,0.000000000000000000e+00
1.540000000000000000e+02,1.540000000000000000e+02,0.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,7.400000000000000000e+01,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
6.558474192023277283e+01,2.600000000000000000e+02,0.000000000000000000e+00
7.345332572609186172e+01,7.400000000000000000e+01,0.000000000000000000e+00
7.343267104029655457e+01,7.400000000000000000e+01,0.000000000000000000e+00
1.530000000000000000e+02,1.530000000000000000e+02,0.000000000000000000e+00
4.800000000000000000e+01,1.440000000000000000e+02,1.039230484541326405e+01
1.700000000000000000e+02,1.700000000000000000e+02,0.000000000000000000e+00
7.344529454410076141e+01,7.400000000000000000e+01,0.000000000000000000e+00
4.035757575757576205e+02,1.331800000000000000e+04,6.097335499166331374e+02
7.344592857360839844e+01,7.400000000000000000e+01,0.000000000000000000e+00
5.066666666666665719e+01,1.520000000000000000e+02,7.783146146130421883e+00
8.200000000000000000e+01,8.200000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
7.344592288136482239e+01,7.400000000000000000e+01,0.000000000000000000e+00
7.342306110262870789e+01,7.400000000000000000e+01,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00
1.015000000000000000e+02,1.624000000000000000e+03,7.425810842370459852e+01
1.600000000000000000e+02,1.600000000000000000e+02,0.000000000000000000e+00
7.265023847669363022e+01,7.200000000000000000e+01,0.000000000000000000e+00
4.640000003576278687e+01,1.860000000000000000e+02,8.437775939702987671e+00
7.344592797756195068e+01,7.400000000000000000e+01,0.000000000000000000e+00
7.250023233145475388e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+02,1.600000000000000000e+02,0.000000000000000000e+00
4.200000000000000000e+01,4.200000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,1.200000000000000000e+03,0.000000000000000000e+00
7.343232875317335129e+01,7.400000000000000000e+01,0.000000000000000000e+00
6.033333333333334281e+01,3.620000000000000000e+02,7.941452428030192578e+00
7.800000000000000000e+01,2.340000000000000000e+02,0.000000000000000000e+00
4.645000000000000000e+02,9.290000000000000000e+02,5.805346673541555447e+02
7.344592797756195068e+01,7.400000000000000000e+01,0.000000000000000000e+00
2.180000000000000000e+02,1.090000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,1.200000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00
