5.213500000000000000e+04,5.044300000000000000e+04,6.500000000000000000e+01,2.000000000000000000e+00,5.900000000000000000e+01,7.999999970197677612e-01,5.500000000000000000e+00,5.500000000000000000e+00,3.025000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00,6.200000000000000000e+01,3.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,1.295388638973235251e-01,6.000000000000000000e+00,8.600000000000000000e+01
4.354800000000000000e+04,8.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.999999597668647766e-01,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,-9.777388721704491359e-02,6.000000000000000000e+00,2.400000000000000000e+02
5.630600000000000000e+04,4.430000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,5.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,2.704143524169900191e-03,6.000000000000000000e+00,7.000000000000000000e+00
5.960400000000000000e+04,4.430000000000000000e+02,5.650000000000000000e+02,1.400000000000000000e+01,3.590000000000000000e+03,1.900000000000000000e+01,2.244444444444444642e+01,3.843641534653509240e+01,1.477358024691357969e+03,2.373950226896159421e+00,3.843109687821629095e+00,4.616666666666667425e+02,1.009812743917295620e+03,1.019721777777777985e+06,2.445904645242117592e+00,4.041128157563921519e+00,2.172000408172606867e-01,6.000000000000000000e+00,3.050000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.120000000000000000e+02,2.000000000000000000e+00,3.360000000000000000e+02,6.000000000000000000e+00,1.253750000000000000e+02,3.309554114605168138e+02,1.095314843750000000e+05,2.366867898487804656e+00,3.142838507450428143e+00,5.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,1.005302906036377175e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.324400000000000000e+04,5.300000000000000000e+01,3.400000000000000000e+01,1.000000000000000000e+00,9.300000000000000000e+02,3.000000000000000000e+00,1.073741823750000000e+09,1.859775392946666718e+09,3.458764512209928192e+18,1.154700538379251684e+00,-6.666666666666665186e-01,2.410000000000000000e+02,1.195115057222525365e+02,1.428300000000000000e+04,-1.154700538379251684e+00,-6.666666666666665186e-01,-8.740425109863000442e-04,1.700000000000000000e+01,0.000000000000000000e+00
5.544400000000000000e+04,5.544400000000000000e+04,3.856000000000000000e+03,2.410000000000000000e+02,1.920000000000000000e+03,2.400000000000000000e+02,6.064999999999999858e+01,2.825655454934306476e+02,7.984328749999999127e+04,6.797533477396232371e+00,4.448748432248404328e+01,1.200000000000000000e+01,4.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00,3.033957432210445404e+01,1.700000000000000000e+01,8.110000000000000000e+02
4.643800000000000000e+04,1.111000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00
5.049600000000000000e+04,5.300000000000000000e+01,3.400000000000000000e+01,1.000000000000000000e+00,8.940000000000000000e+02,3.000000000000000000e+00,1.073741823750000000e+09,1.859775392369316339e+09,3.458764510062444544e+18,1.154700538379251684e+00,-6.666666666666665186e-01,2.320000000000000000e+02,1.143153532995459045e+02,1.306800000000000000e+04,-1.154700538379251684e+00,-6.666666666666665186e-01,-1.032114028930600095e-03,1.700000000000000000e+01,0.000000000000000000e+00
3.883700000000000000e+04,5.300000000000000000e+01,3.200000000000000000e+01,1.000000000000000000e+00,1.224000000000000000e+03,3.000000000000000000e+00,1.073741823750000000e+09,1.859775392369316339e+09,3.458764510062444544e+18,1.154700538379251684e+00,-6.666666666666665186e-01,3.140000000000000000e+02,1.628127759114744890e+02,2.650800000000000000e+04,-1.154700538379251684e+00,-6.666666666666665186e-01,-1.009941101074200102e-03,1.700000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.150000000000000000e+02,3.723909236273087231e+02,1.386750000000000000e+05,1.154700538379251684e+00,-6.666666666666665186e-01,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,8.603019714355468750e-01,2.000000000000000000e+00,0.000000000000000000e+00
4.715800000000000000e+04,1.230000000000000000e+02,4.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,4.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,7.000000000000000000e+00
5.269100000000000000e+04,5.544300000000000000e+04,7.230000000000000000e+02,3.000000000000000000e+00,2.870000000000000000e+02,2.000000000000000000e+00,1.666666666666666741e+00,1.247219128924647036e+00,1.555555555555555580e+00,-3.818017741606063997e-01,-1.499999999999999778e+00,3.366666666666666856e+02,2.845421273242720872e+02,8.096422222222223354e+04,4.663138677342456018e-01,-1.500000000000000444e+00,7.854223251342700579e-03,6.000000000000000000e+00,8.110000000000000000e+02
8.009000000000000000e+03,4.667300000000000000e+04,9.310000000000000000e+02,9.000000000000000000e+00,9.730000000000000000e+02,1.300000000000000000e+01,2.240642857142857338e+03,2.569706753896328792e+03,6.603392801020407118e+06,2.886773991254938942e-01,-1.916072503484369305e+00,1.360000000000000000e+02,4.582575694955839829e+00,2.100000000000000000e+01,-2.369222808276489012e+00,5.292517006802719415e+00,3.137534499168395996e+01,6.000000000000000000e+00,8.110000000000000000e+02
5.046400000000000000e+04,8.000000000000000000e+01,1.020000000000000000e+03,5.000000000000000000e+00,1.660000000000000000e+02,5.000000000000000000e+00,3.734750000000000000e+03,3.747921982579146515e+03,1.404691918750000000e+07,2.255922302889519851e-02,-1.969977796688576310e+00,2.965000000000000000e+02,2.135000000000000000e+02,4.558225000000000000e+04,0.000000000000000000e+00,-2.000000000000000000e+00,1.494344496726989568e+01,6.000000000000000000e+00,2.400000000000000000e+02
3.660900000000000000e+04,1.230000000000000000e+02,1.920000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.499250000000000000e+03,8.656943338199798745e+02,7.492536875000000000e+05,-9.547587619538777659e-01,-6.666791394796631742e-01,4.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,5.998885154724121094e+00,1.700000000000000000e+01,0.000000000000000000e+00
5.992500000000000000e+04,1.900000000000000000e+03,2.400000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,1.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,8.201599121093750000e-05,1.700000000000000000e+01,0.000000000000000000e+00
6.090300000000000000e+04,5.300000000000000000e+01,3.200000000000000000e+01,1.000000000000000000e+00,1.224000000000000000e+03,3.000000000000000000e+00,1.073741823750000000e+09,1.859775392369316339e+09,3.458764510062444544e+18,1.154700538379251684e+00,-6.666666666666665186e-01,3.140000000000000000e+02,1.628127759114744890e+02,2.650800000000000000e+04,-1.154700538379251684e+00,-6.666666666666665186e-01,-1.096963882446199941e-03,1.700000000000000000e+01,0.000000000000000000e+00
6.489700000000000000e+04,4.430000000000000000e+02,1.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.037300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,3.051570701599121094e+01,6.000000000000000000e+00,0.000000000000000000e+00
3.618900000000000000e+04,5.544300000000000000e+04,7.250000000000000000e+02,3.000000000000000000e+00,3.160000000000000000e+02,2.000000000000000000e+00,1.666666666666666741e+00,1.699673171197594979e+00,2.888888888888888840e+00,5.280049792181873425e-01,-1.500000000000000444e+00,3.470000000000000000e+02,2.824971976262183944e+02,7.980466666666668607e+04,3.886033934140470936e-01,-1.500000000000000222e+00,8.858919143676700567e-03,6.000000000000000000e+00,8.110000000000000000e+02
5.375900000000000000e+04,5.300000000000000000e+01,3.200000000000000000e+01,1.000000000000000000e+00,1.224000000000000000e+03,3.000000000000000000e+00,1.073741823750000000e+09,1.859775392369316339e+09,3.458764510062444544e+18,1.154700538379251684e+00,-6.666666666666665186e-01,3.140000000000000000e+02,1.628127759114744890e+02,2.650800000000000000e+04,-1.154700538379251684e+00,-6.666666666666665186e-01,-1.422882080078100063e-03,1.700000000000000000e+01,0.000000000000000000e+00
5.371400000000000000e+04,8.000000000000000000e+01,1.410000000000000000e+02,6.000000000000000000e+00,7.750000000000000000e+02,8.000000000000000000e+00,5.433333333333334281e+01,3.842163742245016067e+01,1.476222222222221944e+03,-7.067475499478750312e-01,-1.499999999999999112e+00,3.053333333333333144e+02,1.190135379787620025e+02,1.416422222222222081e+04,-5.614253577294242570e-01,-1.500000000000000444e+00,1.904208660125731867e-01,6.000000000000000000e+00,2.110000000000000000e+02
5.072800000000000000e+04,4.430000000000000000e+02,1.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,2.137250900268554132e-01,6.000000000000000000e+00,0.000000000000000000e+00
1.525500000000000000e+04,3.210000000000000000e+04,9.600000000000000000e+01,2.000000000000000000e+00,7.200000000000000000e+01,6.000000000000000000e+00,1.875000000000000000e+01,4.960783708246107437e+01,2.460937500000000000e+03,2.267786838055363408e+00,3.142857142857143238e+00,2.100000000000000000e+01,1.558845726811989607e+01,2.430000000000000000e+02,1.154700538379251684e+00,-6.666666666666665186e-01,1.514961719512938898e-01,1.700000000000000000e+01,2.130000000000000000e+02
4.337500000000000000e+04,5.544300000000000000e+04,7.230000000000000000e+02,3.000000000000000000e+00,2.860000000000000000e+02,3.000000000000000000e+00,5.060000000000000000e+02,6.849113120656240881e+02,4.697886666666667443e+05,6.050200706188690880e-01,-1.799999937415122986e+00,3.363333333333333144e+02,2.846545664875626471e+02,8.102822222222223354e+04,4.688735748293694217e-01,-1.499999999999999778e+00,1.919705003499984741e+00,6.000000000000000000e+00,8.110000000000000000e+02
5.295596834222227335e+04,5.300000000000000000e+01,3.200000000000000000e+01,1.000000000000000000e+00,1.224000000000000000e+03,3.000000000000000000e+00,1.073741823750000000e+09,1.859775392946666718e+09,3.458764512209928192e+18,1.154700538379251684e+00,-6.666666666666665186e-01,3.140000000000000000e+02,1.628127759114744890e+02,2.650800000000000000e+04,-1.154700538379251684e+00,-6.666666666666665186e-01,-6.859302520751000111e-04,1.700000000000000000e+01,0.000000000000000000e+00
4.375000000000000000e+04,5.300000000000000000e+01,3.200000000000000000e+01,1.000000000000000000e+00,1.224000000000000000e+03,3.000000000000000000e+00,1.073741823750000000e+09,1.859775392369316339e+09,3.458764510062444544e+18,1.154700538379251684e+00,-6.666666666666665186e-01,3.140000000000000000e+02,1.628127759114744890e+02,2.650800000000000000e+04,-1.154700538379251684e+00,-6.666666666666665186e-01,-1.786947250366200095e-03,1.700000000000000000e+01,0.000000000000000000e+00
3.545900000000000000e+04,5.300000000000000000e+01,3.400000000000000000e+01,1.000000000000000000e+00,8.940000000000000000e+02,3.000000000000000000e+00,1.073741823750000000e+09,1.859775392946666718e+09,3.458764512209928192e+18,1.154700538379251684e+00,-6.666666666666665186e-01,2.320000000000000000e+02,1.143153532995459045e+02,1.306800000000000000e+04,-1.154700538379251684e+00,-6.666666666666665186e-01,-9.889602661131999348e-04,1.700000000000000000e+01,0.000000000000000000e+00
5.220400000000000000e+04,5.300000000000000000e+01,4.100000000000000000e+01,1.000000000000000000e+00,8.460000000000000000e+02,3.000000000000000000e+00,1.073741823750000000e+09,1.859775392369316339e+09,3.458764510062444544e+18,1.154700538379251684e+00,-6.666666666666665186e-01,2.217500000000000000e+02,1.043560611560248361e+02,1.089018750000000000e+04,-1.154700538379251684e+00,-6.666666666666665186e-01,-1.742124557495100057e-03,1.700000000000000000e+01,0.000000000000000000e+00
3.638000000000000000e+04,5.544300000000000000e+04,7.230000000000000000e+02,3.000000000000000000e+00,3.160999999940395355e+02,2.000000000000000000e+00,1.666666666666666741e+00,1.247219128924647036e+00,1.555555555555555580e+00,-3.818017741606063997e-01,-1.499999999999999778e+00,3.463333333333332575e+02,2.816053187629017884e+02,7.930155555555554747e+04,3.866806082391331945e-01,-1.499999999999999556e+00,7.004976272583000006e-03,6.000000000000000000e+00,8.110000000000000000e+02
4.011800000000000000e+04,4.430000000000000000e+02,9.200000000000000000e+01,2.000000000000000000e+00,9.200000000000000000e+01,8.000000000000000000e+00,7.511000000000000000e+03,1.294363938388272618e+04,1.675378005000000000e+08,1.154687850489005685e+00,-6.666764250096681721e-01,4.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,3.005813002586364746e+01,6.000000000000000000e+00,9.000000000000000000e+01
3.892600000000000000e+04,1.230000000000000000e+02,1.920000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.499250000000000000e+03,8.655935463599528248e+02,7.492521875000000000e+05,-1.054695425146461085e+00,-6.666737848585992943e-01,4.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,5.999039888381957120e+00,1.700000000000000000e+01,0.000000000000000000e+00
5.765100000000000000e+04,4.430000000000000000e+02,2.261000000000000000e+03,8.000000000000000000e+00,1.104000000000000000e+03,1.200000000000000000e+01,1.816666666666666785e+01,3.618202438903728790e+01,1.309138888888888914e+03,1.781748191971129103e+00,1.187073001674906481e+00,5.608333333333333712e+02,4.868002385190687846e+02,2.369744722222222772e+05,1.275419717896336902e+00,3.250685485157184806e-01,1.147220134735107006e-01,6.000000000000000000e+00,3.400000000000000000e+01
5.544400000000000000e+04,5.544400000000000000e+04,1.936000000000000000e+03,2.420000000000000000e+02,3.872000000000000000e+03,2.420000000000000000e+02,6.067999999999999972e+01,2.787553005774060466e+02,7.770451759999999194e+04,6.787792898891122029e+00,4.439934725121290171e+01,1.200000000000000000e+01,4.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00,3.021331191062926891e+01,1.700000000000000000e+01,8.110000000000000000e+02
